event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp,population_best
TTQ1575,"09 May 2022",2022,1,Demonstrations,Riots,"Violent demonstration","Rioters (Trinidad and Tobago)",,5,,,0,50,,780,Caribbean,"Trinidad and Tobago",Penal-Debe,,,"San Francique",10.1822,-61.5133,1,"Trinidad and Tobago Guardian",National,"On 9 May 2022, in San Francique, Penal-Debe, residents blocked the roads with burning tires to demonstrate over a landslip in the area.",0,"crowd size=no report",1652721598,1350
TTQ1574,"07 May 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Trinidad and Tobago)",,6,,,0,60,,780,Caribbean,"Trinidad and Tobago","Port of Spain",,,"Port of Spain",10.6667,-61.5189,1,"Newsday Trinidad and Tobago",National,"On 7 May 2022, in Port of Spain, Port of Spain, activists gathered at the Queens Park Savannah demanding justice for a group of the divers who got lost while working months earlier.",0,"crowd size=no report",1652721598,5007
TTQ1567,"06 May 2022",2022,1,"Political violence","Violence against civilians",Attack,"Unidentified Armed Group (Trinidad and Tobago)",,3,"Civilians (Trinidad and Tobago)",,7,37,"Civilian targeting",780,Caribbean,"Trinidad and Tobago","Diego Martin",,,"Diego Martin",10.7208,-61.5662,1,"Loop News Trinidad and Tobago",National,"On 6 May 2022, in Diego Martin, Diego Martin, two armed men excited a vehicle, shot and killed a man while he was with a group of people at the River Estate Basketball Court. Motivations of the attack are unknown. 1 fatality.",1,,1652721598,28982
TTQ1568,"06 May 2022",2022,1,"Political violence","Violence against civilians",Attack,"Unidentified Armed Group (Trinidad and Tobago)",,3,"Civilians (Trinidad and Tobago)",,7,37,"Civilian targeting",780,Caribbean,"Trinidad and Tobago","San Juan-Laventille",,,"Santa Cruz",10.7099,-61.4738,1,"Newsday Trinidad and Tobago",National,"On 6 May 2022, in Santa Cruz, San Juan-Laventille, several masked armed men shot and killed a man in front of business. Another man was shot and seriously injured during the attack. Motivations of the attack are unknown. 1 fatality.",1,,1652721598,9273
TTQ1572,"06 May 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Trinidad and Tobago)","Government of Trinidad and Tobago (2015-)",6,,,0,60,,780,Caribbean,"Trinidad and Tobago",Chaguanas,,,Chaguanas,10.5147,-61.4076,1,"Trinidad and Tobago Guardian",National,"On 6 May 2022, in Chaguanas, Chaguanas, residents demanded the government increase police officers in the Montrose area. Claims were expressed during a candlelight vigil for a man killed in an attempted robbery in the same neighbourhood (uncoded). A member of parliament participated in the protest.",0,"crowd size=no report",1652721598,9005
TTQ1562,"05 May 2022",2022,1,Demonstrations,Riots,"Violent demonstration","Rioters (Trinidad and Tobago)",,5,,,0,50,,780,Caribbean,"Trinidad and Tobago",Chaguanas,,,Chaguanas,10.5147,-61.4076,1,"Trinidad and Tobago Guardian",National,"On 5 May 2022, in Chaguanas, Chaguanas, residents from the Montrose neighborhood set tires on fire to demonstrate against rampant insecurity in the area, calling for authorities to take action and provide security to residents. The event was triggered by the killing of a businessman hours before (uncoded).",0,"crowd size=no report",1652117680,24618
TTQ1561,"04 May 2022",2022,1,"Political violence","Violence against civilians",Attack,"Unidentified Gang (Trinidad and Tobago)",,3,"Civilians (Trinidad and Tobago)",,7,37,"Civilian targeting",780,Caribbean,"Trinidad and Tobago","Tunapuna Piarco",,,Curepe,10.6333,-61.4,1,"Trinidad and Tobago Guardian; Loop News Trinidad and Tobago",National,"On 4 May 2022, in Curepe, Tunapuna Piarco, two unidentified armed men carried out an attack on Jackson Street, killing a man and a woman and injuring a third person. Perpetrators turned up at the place an approached a group of people, who ran away after noticing the suspects. One of the victims ran away and hid at a nearby residence, where the suspects shot him dead. The owner of the house, a woman, was also killed thereafter. Another man was also injured as a result of the attack. Although the perpetrators are unknown, witnesses reported that the attack could be related to drug trafficking disputes in the area. 2 fatalities, 1 wounded.",2,,1652117677,5389
TTQ1560,"04 May 2022",2022,1,"Political violence",Battles,"Armed clash","Unidentified Armed Group (Trinidad and Tobago)",,3,"Police Forces of Trinidad and Tobago (2015-)",,1,13,,780,Caribbean,"Trinidad and Tobago","Sangre Grande",,,"Sangre Grande",10.5871,-61.1301,1,"Trinidad and Tobago Guardian",National,"On 4 May 2022, in Sangre Grande, Sangre Grande, there was an armed clash between two armed men and police forces in the North-Eastern settlement. Officials were conducting a patrolling operation at the site when they intercepted two suspects, who attempted to run away. During the chase, one of the suspects pulled up a gun and starting shooting at the officers, leading the latter to retaliate. One of the suspects was shot and injured, whilst the second one managed to flee the scene. The suspect later succumbed to his injuries at a hospital. 1 fatality.",1,,1652117680,32732
TTQ1559,"03 May 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Trinidad and Tobago)","Fishers (Trinidad and Tobago)",6,,,0,60,,780,Caribbean,"Trinidad and Tobago","Mayaro Rio Claro",,,Guayaguayare,10.1472,-61.0321,1,"Trinidad and Tobago Guardian; Loop News Trinidad and Tobago",National,"On 3 May 2022, in Guayaguayare, Mayaro/Rio Claro, a group of fishers staged a protest at the Guayaguayare's fishing port to reject the increase in fuel prices and its negative impact in their livelihoods . Protesters called for authorities to sell the Pointe-a-Pierre's oil refinery to a oil workers' union so that fishers have access to cheaper petrol.",0,"crowd size=no report",1652117677,1701
TTQ1557,"01 May 2022",2022,1,"Political violence","Violence against civilians",Attack,"Unidentified Armed Group (Trinidad and Tobago)",,3,"Civilians (Trinidad and Tobago)",,7,37,"Civilian targeting",780,Caribbean,"Trinidad and Tobago",Arima,,,Malabar,10.6253,-61.2814,1,"Loop News Trinidad and Tobago",National,"On 1 May 2022, in Malabar, Arima, two armed suspects carried out an attack on Subero street, injuring one civilian. A group of people were at the site when the suspects turnep up, got off a car, and started shooting at the crowd. As a result, one man was shot and injured in both legs. The perpetrators fled the scene thereafter. The identity or motivation behind the attack remained unknown. 1 wounded.",0,,1652117679,14031
TTQ1558,"01 May 2022",2022,1,"Political violence","Violence against civilians",Attack,"Unidentified Armed Group (Trinidad and Tobago)",,3,"Civilians (Trinidad and Tobago)",,7,37,"Civilian targeting",780,Caribbean,"Trinidad and Tobago","Tunapuna Piarco",,,Maracas,10.7106,-61.4197,2,"Trinidad and Tobago Guardian",National,"On 1 May 2022, near Maracas, Tunapuna Piarco, three armed suspects carried out an attack against three men, who were driving a truck along the Maracas Royal road. The latter were ambushed by the suspects, who shot and injured the three of them. The motivation, identity, or further circumstances of the attack are unknown. 3 injuries.",0,,1652117680,1094
TTQ1554,"30 April 2022",2022,1,"Political violence","Violence against civilians",Attack,"Unidentified Armed Group (Trinidad and Tobago)",,3,"Civilians (Trinidad and Tobago)",,7,37,"Civilian targeting",780,Caribbean,"Trinidad and Tobago","Diego Martin",,,"Petit Bourg",10.6867,-61.6147,1,"Newsday Trinidad and Tobago",National,"On 30 April 2022, in Petit Bourg, Diego Martin, three armed men carried out an attack against a woman and man at a residence on Upper Irving street. The victims were inside the house when the suspects turned up and shot against them, killing one of them and injuring the second one. There is no further information on the circumstances and motivation of the attack. 1 fatality, 1 wounded.",1,,1652117679,3045
TTQ1555,"30 April 2022",2022,1,"Political violence","Violence against civilians",Attack,"Unidentified Gang (Trinidad and Tobago)",,3,"Civilians (Trinidad and Tobago)",,7,37,"Civilian targeting",780,Caribbean,"Trinidad and Tobago","Port of Spain",,,"Port of Spain",10.6667,-61.5189,1,"Newsday Trinidad and Tobago",National,"On 30 April 2022, in Port of Spain, Port of Spain, gang members in a vehicle shot and killed a man on Wrightson Road (drive-by). Also in Port of Spain, gang members shot and killed a man while driving along Picton Street, Newtown neighborhood. According to police, the attacks were gang-related. 2 fatalities.",2,,1652117679,21564
TTQ1556,"30 April 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Trinidad and Tobago)","JTUM: Joint Trade Union Movement; Labor Group (Trinidad and Tobago)",6,,,0,60,,780,Caribbean,"Trinidad and Tobago","San Fernando",,,"San Fernando",10.2797,-61.4684,1,"Newsday Trinidad and Tobago",National,"On 30 April 2022, in San Fernando, San Fernando, members of the Joint Trade Union Movement (JTUM) marched, demanding the settlement of collective agreements, increases in minimum wages, as well as the resignation of the Public Utilities Minister, among other things.",0,"crowd size=no report",1652117679,3766
TTQ2161,"30 April 2022",2022,2,"Political violence","Violence against civilians",Attack,"Unidentified Gang (Trinidad and Tobago)",,3,"Civilians (Trinidad and Tobago)",,7,37,"Civilian targeting",780,Caribbean,"Trinidad and Tobago","Tunapuna Piarco",,,Tunapuna,10.6525,-61.3888,1,"Trinidad and Tobago Guardian",National,"Around 30 April 2022 (as reported), in Tunapuna, Tunapuna Piarco, unidentified gang members entered an apartment building and shot and killed a man who refused to join the gang. 1 fatality.",1,,1684790007,7066
TTQ1553,"28 April 2022",2022,1,"Political violence","Violence against civilians",Attack,"Unidentified Armed Group (Trinidad and Tobago)",,3,"Civilians (Trinidad and Tobago)",,7,37,"Civilian targeting",780,Caribbean,"Trinidad and Tobago","San Juan-Laventille",,,"San Juan",10.6579,-61.4457,1,"Loop News Trinidad and Tobago; Trinidad and Tobago Guardian",National,"On 28 April 2022, in San Juan, San Juan-Laventille, several unidentified armed men carried out an attack in the Petit Bourgh sector, killing two men an injuring five others. A group of men were gathering at a residence when the suspects turned up at the site and started firing shots against them. As a result of the attack, two men were killed and five others were injured. There is no further information on the motivation of the attack. 2 fatalities, 5 wounded.",2,,1652117677,28285
TTQ1552,"24 April 2022",2022,1,"Political violence","Violence against civilians",Attack,"Unidentified Gang (Trinidad and Tobago)",,3,"Civilians (Trinidad and Tobago)",,7,37,"Civilian targeting",780,Caribbean,"Trinidad and Tobago","Sangre Grande",,,"Sangre Grande",10.5871,-61.1301,1,"Newsday Trinidad and Tobago",National,"On 24 April 2022, in Sangre Grande, Sangre Grande, a man was shot and killed and his body was found in a house. Although perpetrators and specific motivations are unknown, police believe the incident is gang-related. 1 fatality.",1,,1652117679,32732
TTQ1549,"23 April 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Trinidad and Tobago)","Labor Group (Trinidad and Tobago)",6,,,0,60,,780,Caribbean,"Trinidad and Tobago","Port of Spain",,,"Port of Spain",10.6667,-61.5189,1,"Newsday Trinidad and Tobago",National,"On 23 April 2022, in Port of Spain, Port of Spain, activists and unionists gathered to demonstrate against the increase in fuel and food prices.",0,"crowd size=no report",1652117679,5007
TTQ1548,"23 April 2022",2022,1,"Political violence","Violence against civilians",Attack,"Unidentified Armed Group (Trinidad and Tobago)",,3,"Civilians (Venezuela)",,7,37,"Civilian targeting",780,Caribbean,"Trinidad and Tobago",Couva-Tabaquite-Talparo,,,Couva,10.4225,-61.4675,1,"Newsday Trinidad and Tobago",National,"On 23 April 2022, in Couva, Couva-Tabaquite-Talparo, a Venezuelan man was shot and killed in the McBean area. Although perpetrators and motivations are unknown, three men were observed fleeing the scene in a vehicle at the moment of the attack. 1 fatality.",1,,1652117679,15423
TTQ1551,"23 April 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Trinidad and Tobago)","UNC: United National Congress; Women (Trinidad and Tobago)",6,,,0,60,,780,Caribbean,"Trinidad and Tobago","Tunapuna Piarco",,,Tunapuna,10.6525,-61.3888,1,"Newsday Trinidad and Tobago",National,"On 23 April 2022, in Tunapuna, Tunapuna Piarco, female members of the United National Congress UNC gathered to demonstrate over the increase in fuel and food prices. This event is part of a series of demonstrations called by the political party and a strike called by taxi drivers throughout the country.",0,"crowd size=no report",1652117679,5194
TTQ1550,"23 April 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Trinidad and Tobago)","Christian Group (Trinidad and Tobago)",6,,,0,60,,780,Caribbean,"Trinidad and Tobago","Sangre Grande",,,"Guaico Tamana",10.4821,-61.1499,1,"Trinidad and Tobago Guardian",National,"On 23 April 2022, in Guaico Tamana, Sangre Grande, residents accompanied by a Christian leader gathered to demonstrate over the poor conditions of the roads in the area.",0,"crowd size=no report",1652117680,148
TTQ1547,"22 April 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Trinidad and Tobago)","Fishers (Trinidad and Tobago)",6,,,0,60,,780,Caribbean,"Trinidad and Tobago",Couva-Tabaquite-Talparo,,,Couva,10.4225,-61.4675,1,"Newsday Trinidad and Tobago",National,"On 22 April 2022, in Couva, Couva-Tabaquite-Talparo, around 20 fishers from Carli Bay gathered at the Orange Valley Junction to demonstrate over the increase in fuel prices.",0,"crowd size=around 20",1652117679,3323
TTQ1546,"22 April 2022",2022,1,"Political violence",Battles,"Armed clash","Unidentified Armed Group (Trinidad and Tobago)",,3,"Police Forces of Trinidad and Tobago (2015-)",,1,13,,780,Caribbean,"Trinidad and Tobago","Diego Martin",,,"Diego Martin",10.7208,-61.5662,1,"Loop News Trinidad and Tobago; Newsday Trinidad and Tobago",National,"On 22 April 2022, in Diego Martin, Diego Martin, police officers clashed with armed men in the Rich Plain area. The police officer was shot and killed during the shootout, although further ballistic reports revealed that the officer was killed with a bullet that came from a police firearm. 1 fatality.",1,,1652721597,28982
